ACCESSION_NUMBER,HOLDING_ID,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT
0001752724-25-204874,152747616,LOS ANGELES CA DEPT OF ARPTS C,,City of Los Angeles Department of Airports Customer Facility Charge Revenue,54445CAA1,1530000,PA,,USD,1472125,,0.00689371088,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746257,Barclays Commercial Mortgage S,,BBCMS Trust,05547HAN1,1316000,PA,,USD,1233505.75,,0.005776297535,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152746497,ASX Ltd,549300VSBVYUCBIQKT71,Australian Stock Exchange Ltd,Q0604U105,58468,NS,,AUD,2684584.54,1.51941,0.012571452596,Long,EC,,CORP,,AU,N,2,
0001752724-25-204874,152747664,US TREASURY N/B,254900HROIFWPRGM1V77,United States Treasury Note/Bond,912810TD0,40008000,PA,,USD,24437698.96,,0.11443758595,Long,DBT,,UST,,US,N,2,
0001752724-25-204874,152745476,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418DPB2,118892.26,PA,,USD,110970.72,,0.000519656999,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747937,TJX Cos Inc/The,V167QI9I69W364E2DY52,"TJX Cos, Inc",872540109,672833,NS,,USD,83088147.17,,0.389087655051,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747518,West Pharmaceutical Services Inc,5493007NKRGM1RJQ1P16,"West Pharmaceutical Services, Inc",955306105,37160,NS,,USD,8130608,,0.038074253772,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746914,STARBUCKS CORP,OQSJ1DU9TAOC51A47K68,Starbucks Corp,855244AU3,5000000,PA,,USD,4088894.65,,0.019147597886,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747957,Government National Mortgage Association,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38384J4C5,8095026.43,PA,,USD,1557901.6,,0.007295388102,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152747959,MUNICH RE,529900MUF4C20K50JS49,Muenchener Rueckversicherungs-Gesellschaft AG. in Muenchen,62582PAA8,11600000,PA,,USD,11861000,,0.055543044751,Long,DBT,,CORP,,DE,Y,2,
0001752724-25-204874,152747389,City of New York NY,549300ABYZD2SFD5JB29,City of New York NY,64966SHM1,3300000,PA,,USD,3118180.56,,0.014601908977,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746459,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae REMICS,3136BMZC5,2600258.01,PA,,USD,2086221.84,,0.009769421888,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745158,COMM Mortgage Trust,,COMM Mortgage Trust,12592XAG1,3500000,PA,,USD,2702498.75,,0.012655341793,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152746008,Freddie Mac Multifamily,S6XOOCT0IEG5ABCC6L87,Freddie Mac Multifamily ML Certificates,35833TAA3,15315779.08,PA,,USD,12600499.74,,0.059005996201,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152745521,3i Group PLC,35GDVHRBMFE7NWATNM84,3i Group plc,G88473148,400713,NS,,GBP,22677225.64,.728518,0.106193588951,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152745564,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3133BQWU6,8817621.46,PA,,USD,8987171.01,,0.042085392597,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745175,Prudential Financial Inc,5PRBRS5FEH7NREC8OR45,"Prudential Financial, Inc",74432QCK9,9850000,PA,,USD,9956363.85,,0.04662395775,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746190,US TREASURY N/B,254900HROIFWPRGM1V77,United States Treasury Note/Bond,912810SF6,2500000,PA,,USD,1841992.2,,0.008625736042,Long,DBT,,UST,,US,N,2,
0001752724-25-204874,152747727,FRETE 2021-ML08 TRUST,S6XOOCT0IEG5ABCC6L87,Freddie Mac Multifamily ML Certificates,30318LAB3,7975722.83,PA,,USD,6409800.51,,0.030016005106,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152745945,PRIVATE EXPORT FUNDING,CYQE6SAYPFKNQJ6FMH60,Private Export Funding Corp,742651DZ2,7765000,PA,,USD,7767318.55,,0.036373031095,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745386,TEXAS ST WTR DEV BRD,,Texas Water Development Board,882854VM1,1255000,PA,,USD,1224174.44,,0.005732600598,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746387,PG&E Recovery Funding LLC,,PG&E Recovery Funding LLC,71710TAG3,5512008.02,PA,,USD,5540413.66,,0.025944814421,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746667,ROBLOX Corp,,ROBLOX Corp,771049103,8607,NS,,USD,905456.4,,0.00424009825,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746800,INTL FINANCE CORP,QKL54NQY28TCDAI75F60,International Finance Corp,45950VSC1,14750000,PA,,USD,14775638.16,,0.069191799304,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152745810,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418MY89,907602.93,PA,,USD,932284.37,,0.004365729068,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745405,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38383YLB6,3473615.96,PA,,USD,3088069.95,,0.014460906114,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745611,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418ED80,51376640.97,PA,,USD,47873806.25,,0.224184888538,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745852,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3133AWHC1,984211.27,PA,,USD,874713.98,,0.004096136728,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745501,EUROPEAN INVESTMENT BANK,5493006YXS1U5GIHE750,European Investment Bank,298785JT4,6250000,PA,,USD,6182135.44,,0.028949888323,Long,DBT,,NUSS,,,N,2,
0001752724-25-204874,152746811,Ulta Beauty Inc,529900CIV6HN8M28YM82,"Ulta Beauty, Inc",90384S303,30,NS,,USD,14034.6,,6.5721643e-05,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745185,Automatic Data Processing Inc,HGBOLILQXWER4SAL2I23,"Automatic Data Processing, Inc",053015103,271030,NS,,USD,83585652,,0.391417385515,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747492,Government National Mortgage Association,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38384CKS7,4737360.28,PA,,USD,5206607.66,,0.024381657723,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152746728,Avantor Inc,5493003VM0XB4U8YD238,"Avantor, Inc",05352A100,6777,NS,,USD,91218.42,,0.000427160339,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745519,Freddie Mac Multifamily Variab,S6XOOCT0IEG5ABCC6L87,Freddie Mac Multifamily Variable Rate Certificate,3137H92A6,1685000,PA,,USD,1622580.52,,0.007598268479,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152745887,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Gold Pool,3132H7FF6,785294.25,PA,,USD,745135.11,,0.003489340929,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152745181,SAN JUAN CAPISTRANO CA,,City of San Juan Capistrano CA,798339HB6,1000000,PA,,USD,974785.6,,0.004564755096,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746300,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132DVKW4,4062065.49,PA,,USD,3593768.56,,0.016829006656,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747002,FIVE CORNERS FND TR II,,Five Corners Funding Trust II,33834DAA2,14425000,PA,,USD,13390536.37,,0.062705603308,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152747766,SAP SE,529900D6BF99LW9R2E68,SAP AG.,D66992104,246601,NS,,EUR,75405555.32,.848932,0.353111384675,Long,EC,,CORP,,DE,N,2,
0001752724-25-204874,152746051,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,46653PBQ9,25543799.12,PA,,USD,194329.56,,0.000910012262,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745504,FHLMC Multifamily Structured P,S6XOOCT0IEG5ABCC6L87,Freddie Mac Multifamily Structured Pass Through Certificates,3137FVNP3,1024792.19,PA,,USD,821251.65,,0.003845781734,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745539,SOLAR STAR FUNDING LLC,,Solar Star Funding LLC,83416WAB9,17356153.5,PA,,USD,16495841.25,,0.077247217667,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152747951,ContourGlobal Power Holdings SA,549300O5AGIFK0PQ1516,ContourGlobal Power Holdings S.A.,21220LAB9,2250000,PA,,USD,2318310,,0.01085625125,Long,DBT,,CORP,,LU,Y,2,
0001752724-25-204874,152745255,Government National Mortgage Association,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38383PU82,7836897.97,PA,,USD,6644934,,0.03111709523,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745548,J.P. Morgan Mortgage Trust 2022-5,,J.P. Morgan Mortgage Trust,465977BE5,3105276,PA,,USD,2452649.46,,0.011485340082,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745231,One Market Plaza Trust,,One Market Plaza Trust,68245HAA2,3432374.02,PA,,USD,3282835.09,,0.015372958124,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152746407,TOPAZ SOLAR FARMS LLC,,Topaz Solar Farms LLC,89054XAC9,12408093,PA,,USD,12182389.79,,0.05704805845,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152747655,Carrefour SA,549300B8P6MUJ1YWTS08,Carrefour S.A.,F13923119,646818,NS,,EUR,9124163.44,.848932,0.042726904836,Long,EC,,CORP,,FR,N,2,
0001752724-25-204874,152747882,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac REMICS,3137H05W4,6119803.33,PA,,USD,3838761.08,,0.01797626494,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152745133,NEW YORK TRANSPRTN DEV CORP RE,,New York Transportation Development Corp,65012EAA6,7420000,PA,,USD,7318730.36,,0.034272368932,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152745150,LY Corp,52990078MD2OL792YM35,Z Holdings Corp,J9894K105,2563025,NS,,JPY,9438608.88,144.005,0.044199399326,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152746279,THIRAX 1 LLC,,Thirax  LLC,88410XAA4,18768659.51,PA,,USD,16475023.84,,0.077149733279,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745500,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418ECR9,10154262.49,PA,,USD,8802756.05,,0.041221808719,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747830,CPT MORTGAGE TRUST,,Century Plaza Towers,12654YAE9,1000000,PA,,USD,898621.2,,0.004208090171,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745337,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132DWF57,14251621.41,PA,,USD,14034407.32,,0.065720741407,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746502,JP Morgan Chase Commercial Mor,,JP Morgan Chase Commercial Mortgage Securities Trust,46652RAG9,1700000,PA,,USD,1683637.33,,0.007884187131,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745595,Freddie Mac,S6XOOCT0IEG5ABCC6L87,Freddie Mac Gold Pool,3128M5X47,453270.7,PA,,USD,478366.67,,0.002240109717,Long,ABS-MBS,,MUN,,US,N,2,
0001752724-25-204874,152745146,Government National Mortgage A,549300M8ZYFG0OCMTT87,Government National Mortgage Association,38375AX25,10735700.43,PA,,USD,2068699.69,,0.009687368641,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152747473,American Water Capital Corp,5IDHQUFVC8Q2KIBBFF06,American Water Capital Corp,03040WBF1,9325000,PA,,USD,9449330.23,,0.044249605584,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747808,Keppel Ltd,254900SQ7IPDOY6IDW33,Keppel Corp Ltd,Y4722Z120,1752870,NS,,SGD,10236009.47,1.2715,0.047933490605,Long,EC,,CORP,,SG,N,2,
0001752724-25-204874,152745079,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,3138YHU99,1662873.94,PA,,USD,1546829.6,,0.00724353981,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745872,MPLX LP,5493000CZJ19CK4P3G36,MPLX LP,55336VBX7,6850000,PA,,USD,6877844.15,,0.032207773831,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745192,Freddie Mac Pool,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132XEEL1,640000,PA,,USD,611595.6,,0.002863998126,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747383,Progressive Corp/The,529900TACNVLY9DCR586,Progressive Corp,743315103,325570,NS,,USD,86881610.2,,0.406851796931,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746946,DUKE ENERGY FLORIDA LLC,7MOHLM3DKE63RX2ZCN83,Duke Energy Florida LLC,26444HAK7,7931000,PA,,USD,7016803.31,,0.032858495932,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746158,Freddie Mac Pool,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132DPEJ3,6038615.85,PA,,USD,5230109.56,,0.024491713122,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745247,ROCKEFELLER FOUNDATION,549300JU3NX0IK5I9038,Rockefeller Foundation,77310VAA2,15810000,PA,,USD,9315573.42,,0.043623245202,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746837,Truist Financial Corp,549300DRQQI75D2JP341,Truist Financial Corp,89832Q109,8538,NS,,USD,367048.62,,0.001718826231,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745485,COMM Mortgage Trust,,COMM Mortgage Trust,12593JBL9,960000,PA,,USD,871318.37,,0.004080235664,Long,ABS-MBS,,CORP,,US,N,2,
0001752724-25-204874,152747522,NEDER WATERSCHAPSBANK,JLP5FSPH9WPSHY3NIM24,Nederlandse Waterschapsbank NV,63983TBU8,4430000,PA,,USD,3848837.16,,0.018023449508,Long,DBT,,CORP,,NL,Y,2,
0001752724-25-204874,152745302,Flagstar Mortgage Trust,,Flagstar Mortgage Trust,33849NAL9,27370.72,PA,,USD,25872.58,,0.000121156889,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745499,Coca-Cola HBC AG,549300EFP3TNG7JGVE49,Coca-Cola HBC AG.,H1512E100,231288,NS,,GBP,12083083.78,.728518,0.056583025303,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152745576,HOUSING URBAN DEVELOPMNT,,United States Department of Housing and Urban Development,911759NK0,5000000,PA,,USD,4420977.55,,0.0207026856,Long,DBT,,USGSE,,US,N,2,
0001752724-25-204874,152747066,City of Los Angeles CA,549300E7TO710PTXPJ65,City of Los Angeles CA,544351RY7,1125000,PA,,USD,1071339.3,,0.005016899644,Long,DBT,,MUN,,US,N,2,
0001752724-25-204874,152746175,GS Mortgage-Backed Securities,,GS Mortgage-Backed Securities Trust,36262CAD2,9385874.57,PA,,USD,7610926.85,,0.035640675375,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745213,FORD FOUNDATION/THE,54930013YZ3DULPNNT44,Ford Foundation,34531XAC8,12150000,PA,,USD,6775899.84,,0.031730385974,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746669,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,31418ER93,2468633.18,PA,,USD,2517209.91,,0.011787665684,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747232,TotalEnergies Capital SA,529900QI55ZLJVCMPA71,TotalEnergies Capital S.A.,89157XAE1,14025000,PA,,USD,13127796.35,,0.061475236502,Long,DBT,,CORP,,FR,N,2,
0001752724-25-204874,152747093,PFIZER INC,765LHXWGK1KXCLTFYQ30,"Pfizer, Inc",717081EW9,4497000,PA,,USD,4186606.54,,0.01960516604,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747724,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae REMICS,3136BDC89,3473072.9,PA,,USD,581615.03,,0.002723604218,Long,ABS-CBDO,,USGSE,,US,N,2,
0001752724-25-204874,152746505,SCE RECOVERY FUNDING LLC,,SCE Recovery Funding LLC,78433LAF3,2640000,PA,,USD,1869711.91,,0.008755542727,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747082,Coca-Cola Europacific Partners PLC,549300LTH67W4GWMRF57,Coca-Cola Europacific Partners plc,G25839104,149711,NS,,USD,13881203.92,,0.065003315953,Long,EC,,CORP,,GB,N,1,
0001752724-25-204874,152745155,International Development Association,P41R60HC414IWQA1XW02,International Development Association,45939E2E9,13375000,PA,,USD,13432136.66,,0.062900410387,Long,DBT,,NUSS,,,Y,2,
0001752724-25-204874,152747760,Tesla Auto Lease Trust 2023-B,,Tesla Auto Lease Trust,88167QAE6,5380000,PA,,USD,5426483.74,,0.025411299992,Long,ABS-O,,CORP,,US,Y,2,
0001752724-25-204874,152747248,NORTHERN STATES PWR-MINN,3S1GHB0TEH85KX44SB51,Northern States Power Co,665772CU1,7868000,PA,,USD,5349986.73,,0.025053077511,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745148,Verus Securitization Trust,,Verus Securitization Trust,92538QAC4,2119883.14,PA,,USD,1846121.01,,0.008645070556,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745401,SWEIHAN PV POWER CO PJSC,353800EF1E1IC18GBC48,Sweihan PV Power Co PJSC,870674AA6,15678080,PA,,USD,12926357.47,,0.060531932503,Long,DBT,,CORP,,AE,Y,2,
0001752724-25-204874,152747840,HP Inc,WHKXQACZ14C5XRO8LW03,"HP, Inc",40434L105,2282485,NS,,USD,55829583.1,,0.261440437784,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745959,Fannie Mae - CAS,,Connecticut Avenue Securities Trust,20754EAF2,5720000,PA,,USD,6052191.29,,0.028341381979,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152747961,Conagra Brands Inc,54930035UDEIH090K650,"ConAgra Brands, Inc",205887102,1330,NS,,USD,27225.1,,0.00012749051,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746105,Concordia Financial Group Ltd,,Concordia Financial Group Ltd,J08613101,1224300,NS,,JPY,7945422.36,144.005,0.037207060931,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152745511,DOMINION ENERGY INC,ILUL7B6Z54MRYCF6H308,"Dominion Energy, Inc",25746UDL0,14752000,PA,,USD,12898759.35,,0.060402695203,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746907,Intesa Sanpaolo SpA,2W8N8UU78PMDQKZENC08,Intesa Sanpaolo S.p.A,46115HCF2,15000000,PA,,USD,17544082.05,,0.082155950967,Long,DBT,,CORP,,IT,Y,2,
0001752724-25-204874,152747704,Wells Fargo Mortgage Backed Se,,Wells Fargo Mortgage Backed Securities Trust,95002VAS8,602642.02,PA,,USD,514115.9,,0.002407517278,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152746042,Woodward Capital Management,,RCKT Mortgage Trust,74938GAX4,4551361.81,PA,,USD,3980504.52,,0.01864002535,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152746264,Province of Quebec Canada,549300WN65YFEQH74Y36,Province of Quebec Canada,748148SE4,10625000,PA,,USD,10636634.38,,0.049809548888,Long,DBT,,NUSS,,CA,N,2,
0001752724-25-204874,152746410,Sompo Holdings Inc,353800CWW4SRGEYEB512,"Sompo Holdings, Inc",J7621A101,517200,NS,,JPY,15585712.04,144.005,0.072985237443,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152746076,Nomura Research Institute Ltd,5299005F1HCVF4M4QN79,Nomura Research Institute Ltd,J5900F106,224100,NS,,JPY,8963420.35,144.005,0.041974172297,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152746277,United States Treasury Note/Bond,254900HROIFWPRGM1V77,United States Treasury Note,91282CNE7,249976000,PA,,USD,250561881.25,,1.173338654685,Long,DBT,,UST,,US,N,2,
0001752724-25-204874,152746818,GPS BLUE FINANCING DAC,635400J1S8CE6RWLCE97,GPS Blue Financing DAC,38403FAA7,14242000,PA,,USD,13814740,,0.064692076725,Long,DBT,,CORP,,IE,Y,2,
0001752724-25-204874,152746212,JP Morgan Mortgage Trust,,JP Morgan Mortgage Trust,46654KBP1,3623353.07,PA,,USD,2932404.28,,0.01373195027,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745375,Twilio Inc,5493004W8TRGD63APX93,"Twilio, Inc",90138F102,4250,NS,,USD,528530,,0.002475016056,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746619,ALPHABET INC,5493006MHB84DD0ZWV18,"Alphabet, Inc",02079KAD9,5500000,PA,,USD,4751346.16,,0.022249745585,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152747745,Cooper Cos Inc/The,QJKMVPIGLH7530PCUE20,"Cooper Cos, Inc",216648501,156640,NS,,USD,11146502.4,,0.052197174068,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746161,Freddie Mac Pool,S6XOOCT0IEG5ABCC6L87,Freddie Mac Pool,3132DWC84,301582.44,PA,,USD,261476.42,,0.001224449582,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746747,JPMorgan Chase & Co,8I5DZWZKVSZI1NUHU748,JPMorgan Chase & Co,48128BAQ4,12475000,PA,,USD,13167612,,0.061661686416,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152746928,HAT HOLDINGS I LLC/HAT,,HAT Holdings I LLC,418751AE3,4470000,PA,,USD,4375267.6,,0.020488633682,Long,DBT,,CORP,,US,Y,2,
0001752724-25-204874,152746040,Panasonic Holdings Corp,254900GE1G59KGWPHX32,Panasonic Corp,J6354Y104,1380000,NS,,JPY,14765060.05,144.005,0.069142263815,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152746347,Iron Mountain Inc,SQL3F6CKNNBM3SQGHX24,"Iron Mountain, Inc",46284V101,241870,NS,,USD,24808605.9,,0.116174480037,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745547,Gracechurch Mortgage Finance P,,Grace Trust,38406JAA6,8297000,PA,,USD,7297586.52,,0.034173355927,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152745685,Government National Mortgage A,549300M8ZYFG0OCMTT87,Ginnie Mae II Pool,36179SUV7,2409095.29,PA,,USD,2232005.44,,0.010452101681,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152746679,United States Treasury Note/Bond,254900HROIFWPRGM1V77,United States Treasury Note/Bond,912810UA4,4021000,PA,,USD,3905396.25,,0.018288306102,Long,DBT,,UST,,US,N,2,
0001752724-25-204874,152747196,Natixis Commercial Mortgage Se,,Natixis Commercial Mortgage Securities Trust,63875FAG1,4250000,PA,,USD,3586940.93,,0.016797034027,Long,ABS-MBS,,CORP,,US,Y,2,
0001752724-25-204874,152746218,Fannie Mae,B1V7KEBTPIMZEU4LTD58,Fannie Mae Pool,3140X4GS9,516512.99,PA,,USD,523133.32,,0.002449744322,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152745466,JP Morgan Mortgage Trust 2021-7,,JP Morgan Mortgage Trust,46592NBS4,28654714.21,PA,,USD,171234.84,,0.000801863618,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152745899,Yamaha Motor Co Ltd,3538004LR5NXILJDHY88,Yamaha Motor Co Ltd,J95776126,1100169,NS,,JPY,8232646.11,144.005,0.038552080879,Long,EC,,CORP,,JP,N,2,
0001752724-25-204874,152746197,Government National Mortgage A,549300M8ZYFG0OCMTT87,Ginnie Mae II Pool,36179WVV7,22563138.39,PA,,USD,19971987.58,,0.093525419435,Long,ABS-MBS,,USGSE,,US,N,2,
0001752724-25-204874,152747539,Woodward Capital Management,,RCKT Mortgage Trust,74938WAY7,5998055.29,PA,,USD,4863772.65,,0.022776219708,Long,ABS-CBDO,,CORP,,US,Y,2,
0001752724-25-204874,152747551,Fannie Mae - CAS,,Connecticut Avenue Securities Trust,20755DAB2,4918240,PA,,USD,5135593.26,,0.024049109372,Long,ABS-CBDO,,USGSE,,US,Y,2,
0001752724-25-204874,152745439,NN Group NV,724500OHYNDT9OY6Q215,NN Group NV,N64038107,217511,NS,,EUR,14472992.52,.848932,0.067774561269,Long,EC,,CORP,,NL,N,2,
0001752724-25-204874,152745482,Prudential Financial Inc,5PRBRS5FEH7NREC8OR45,"Prudential Financial, Inc",744320102,4019,NS,,USD,431801.36,,0.002022052294,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152747464,United States Treasury Note/Bond,254900HROIFWPRGM1V77,United States Treasury Note,91282CNK3,90390000,PA,,USD,90736023.77,,0.424901359818,Long,DBT,,UST,,US,N,2,
0001752724-25-204874,152745415,NORTHERN STATES PWR-MINN,3S1GHB0TEH85KX44SB51,Northern States Power Co,665772CS6,623000,PA,,USD,376031.82,,0.001760893028,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745509,DUKE ENERGY CAROLINAS,MWIUSDMN17TCR56VW396,Duke Energy Carolinas LLC,26442CBH6,4975000,PA,,USD,3586402.78,,0.016794513962,Long,DBT,,CORP,,US,N,2,
0001752724-25-204874,152745436,Verizon Communications Inc,2S72QS2UO2OESLG6Y829,"Verizon Communications, Inc",92343V104,1701399,NS,,USD,73619534.73,,0.344747754158,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152745040,US TREASURY N/B,254900HROIFWPRGM1V77,United States Treasury Note/Bond,91282CET4,10000000,PA,,USD,9793359.4,,0.045860635647,Long,DBT,,UST,,US,N,2,
0001752724-25-204874,152745162,Axon Enterprise Inc,549300QP2IEEGFE16681,"Axon Enterprise, Inc",05464C101,99790,NS,,USD,82620132.6,,0.386896022456,Long,EC,,CORP,,US,N,1,
0001752724-25-204874,152746294,Aviva PLC,YF0Y5B0IB8SM0ZFG9G81,Aviva plc,G0683Q158,1841472,NS,,GBP,15655686.79,.728518,0.073312917291,Long,EC,,CORP,,GB,N,2,
0001752724-25-204874,152746739,BMO 2022-C1 Mortgage Trust,,BMO 360A,05609MCU7,5200000,PA,,USD,4647704.36,,0.021764408671,Long,ABS-MBS,,CORP,,US,Y,2,
